full_text,sentiment
@kompascom Takutnya mobil listrik begini malah ga nyampe krn baterainya abis,0
di lembang kalo ngecas mobil listrik di mana? udah ada SPKLU belum? euy,0
@J_D3pp Biasanya ini terjadi pd rel kereta listrik penyebabnya krn ada induksi dari besi rel. Langkah antisipasi : 1. Mobil manual : pindah ke gear rendah atur kopling spy putaran mesin tetap cukup tinggi. 2. Mobil matic Pindahkan ke mode manual setting utk gear 1.,0
Mudik naik mobil listrik? Tidak perlu ragu. Karena di PLN Mobile kamu bisa cek SPKLU terdekat. Perjalanan mudik kali ini jadi lebih aman dan nyaman berkat PLN Mobile! Semua kebutuhan listrik selama perjalanan tersedia dalam genggaman. Selamat Hari Raya Idul Fitri 1445H.,1
@convomfs Tergantung sikon kalo punya mobil/sepeda (+listrik) ga salah kok ga semua orang bisa mengendarai motor hehe. Dari pada ga punya saya lebih suka belum punya .,1
kira kira ada yg mudik pake mobil listrik ga ya,1
@shofwim Belum ada terlihat pakai Mobil listrik resiko macet di jalan,1
Aww pengen foto lagi gandengan tangan juga di persneling mobil terus nabrak tiang listrik,0
Sebanyak 19 Stasiun Pengisian Kendaraan Listrik Umum (SPKLU) juga telah disiapkan untuk mendukung kegiatan mudik masyarakat yang menggunakan mobil listrik.,1
@bogorfess_ proyek gimmick biar kekinian aja pake mobil listrik segala. penyakit utama angkotnya mah gak diberesin. padahal walikotanua udh 10 taun menjabat,0
@erwinpanigoro @RadioElshinta yang pake mobil listrik bisa nangis kalo mudik,0
@axelinebrous @undipmenfess Pameran mobil ajaa tp ada motor listrik juga kemaren di mcc,1
@mukmukhsin Yang kek gini-gini bikin gue mikir. Kan gue harusnya less tolol dari orang ini. Kok belum kebeli mobil listrik?,0
@aditya_bp Paling ideal justru gini gaspol di titik torsi lalu sisanya idle Itu cara kerjanya Nissan E-Power dan mobil series hybrid lainnya memanfaatkan titik teririt mesin dan memindahkan variabel load vs. speed ke motor listrik,1
#NAME?,0
@TMCPoldaMetro @CaryantoAwuy Tolong info charging station utk mobil listrik ?,0
@kompascom @PTJASAMARGA operator jalan tol harus siapkan charging stasiun utk mobil listrik agar tidak menyebabkan antrian panjang di spbu @TMCPoldaMetro @pertamina @kemenkomarves @WulingMotorsID #MudikLebaran2024 #Mudik2024 @e100ss,0
Gw baru tau ternyata mobil Vinfast dibuat sama perusahaan tersebesar di Vietnam lhoohh.. Gara2 nya gw abis liat postingan si Ryan Karsten ini nich maka nya gw jd penasaran banget gimana rasa nya kalo ngendarain mobil listrik yaa..,1
semalem bocah2 main petasan depan rumah terus deket tiang listrik jg sama mobil keinget rumah yg kebakar gara-gara bocah petasan langsung aja ak panggil bapakku suruh bilangin tu bocah.. kl aku yg ngasih tau kaga mempan bener aja jadi berhenti ️,0
Jadi pengen juga ngerasain naik mobil listrik ini.. Model mobilnya keren juga klo punya ini dijamin orang lain iri deh.. iya ga @VinFastofficial @VinFastID? #BoundlessTogether #AsiaEliteTour #VinFast,1
@unmagnetism Mobil listrik tentunya. Mumpung hype nya lagi tinggi jg,1
berasa tua udh bisa bayar listrik sendiri air sendiri sampe pajek mobil sendiri awkwkwk,1
@ridwanhr Mobil listrik sopan banget sampai gak ada suaranya,1
Siapa yang udah ga sabar buat nyobain mobil listrik dari Vinfast? Aku! Dan aku tuh baru tau loh ternyata mobil Vinfast itu dibuat sama perusahaan terbesar di Vietnam! Abis liat postingan J Ryan Karsten jadi penasaran nyoba ngendarain mobil listrik Buat yang penasaran bisa coba,1
Daripada harus menjadikan nikel sebagai baterai motor/mobil listrik,0
@ardezzo_r @TMCPoldaMetro @PT_Transjakarta @TfJakarta @adriansyahyasin Mgkn golnya tinggalin transum dan beli mobil listrik semua. Gage tdk berlaku jalanan jd tempat parkir.,1
Mudik naik mobil listrik? Tidak perlu ragu. Karena di PLN Mobile kamu bisa cek SPKLU terdekat. Perjalanan mudik kali ini jadi lebih aman dan nyaman berkat PLN Mobile! Semua kebutuhan listrik selama perjalanan tersedia dalam genggaman. #SPKLUPLNRamadan #MudikAmanPLN,1
Duit 4jt itu pd dikemanain sihhh heran. Belum akhir bulan loh Uang makan ditanggung sm gue listrik sm gue cicilan mobil setengahnya sm gue. Terlalu gede gengsi bgttt sihh jd org udh tau keadaan lg ga baik2 aja. Cuman gue doang yg bsa diandelin,0
@haysupartini Nah ikii kudu persiapan listrik yaak ben tiap ngecas mobil listrik e ra njeglek,0
@unmagnetism mobil listrik xiaomi,1
Ini yang aku tidak habis pikir sebenarnya berapa pengeluarannya dengan tanggungan sebanyak itu bulanan mamah bulanan ku bulanan kakakku yang ke enam cicilan rumah listrik air mobil walaupun ke 5 adiknya sekarang telah berkerja dan 4 diantaranya sudah berkeluarga.,0
Penasaran sama kerennya mobil listrik Vinfast? Setelah liat postingan yang aku cantumin link di bawah ini aku makin ingin coba sendiri. Katanya performanya oke banget lho ramah lingkungan pula! Kira-kira gimana ya rasanya ngerasain teknologi canggih Vinfast?,1
Jadi pengen juga ngerasain naik mobil listrik ini.. Model mobilnya keren juga klo punya ini dijamin orang lain iri deh.. iya ga @VinFastID @vinfastIndonesiaofficial ? #BoundlessTogether #AsiaEliteTour #VinFast,1
-11fess aku lagi bantuin seniorku nyari responden buat thesisnya ini tentang analisis kebijakan mobil listrik gituu. Syarat ngisinya cuma mahasiswa ajaa kok kurang 3 nii ada yang mau bantu? open dm yaaa,1
@SelebtwitMobil @stravenues Jujur pengennya jalanan karena ya siapa sih yang gak mau . Tapi ya tetep 1 MRT jauh lebih baik . Kalau jalanan di tambah orang makin banya beli mobil ujungnya macet juga . Itu belum ngomongin polusi udara tambahan bbm subsidi mobil listrik juga masih mahal .,1
@BBerizik Kalau mobil nya mobil listrik gimana ya?? Apa lagi kalau macet pasti listriknya habis dan nggak bisa jalan,0
Petisi itu menyoroti perusahaan Adaro yang berkaitan usaha intinya yakni industri tenaga batubara. Apalagi Hyundai kini sedang berfokus memasarkan mobil bertenaga listrik yang diklaim lebih ramah lingkungan.,1
@bojonebojoku Cina bentar lg luncurin mobil listrik canggih xiaomi punya.. Disini masih singgung2an agama golongan ras surga neraka.. saling adu domba saling menyakiti Yg waras yg cerdas akun2 sampah ginian jg ngapain masih pada di ladenin yak??? Diemin tar sepi jg ilang..,0
@beni3bee @pramitayaa @ryshw_ @vitawuw @s_kiv13 @Bayu_99091 Emang bisa hybrid kayak mobil gitu masben?? Ada yg bs gas tp kalo gas habis colok listrik gak kayak waterheater gitu?,0
@RadioElshinta Dah dblgin solusinya mobil listrik masih aja ngeyel,1
@owen_sent 1 sih tapi ttep aja berasa banget kwkw Pgn beralih mobil listrik biar pajak murah,1
@asmurcom @RadioElshinta Bisa buat ngecas HP Laptop sekalian TV kulkas. Macet pakai mobil listrik sangat nyaman,1
@Hi_karuhi OKB juga gak kalah ajaib kak cuma toolsnya lebih mewah seperti: Mobil 5 parkir dimana mana Anaknya latihan drum atau gitar listrik Anaknya ganti knalpot setan utk motor Vespanya Bossy di WAG warga Ga mau bayar IPL Dll Kadang org suka Miss cek tetangga kalo beli rumah,1
@itsquaileggs dalam hati keren banget gw punya mobil listrik taro anak di depan biar lebih attract orang viral nih gw anjay banget kan gw ihir,1
cinta bgt sm mobil listrik ijo tosca,1
PLN siap untuk menjaga kelistrikan selama masa perayaan Idul Fitri 1445 H ini masyarakat tidak perlu ragu untuk mudik ke kampung halaman menggunakan mobil listrik karena PLN menyiagakan SPKLU di rest area ujar General Manager PLN UID Jawa Barat Susiana Mutia.,1
@Kaupastikenal @BisKota_ Bisa kok. Mobil listrik aja bisa. Aku pernah nonton di ccn indo. Tapi ga boleh melebihi aturan,1
@keuangannews_id @keuangan Kalau pakai mobil listrik gimana ngecasnya kalau berhari-hari kejebak macet?,0
@roundhatboy @PNS_Ababil IKN harus Mobil listrik katanya,1
Kalo ngisi batere mobil di pengisian/charge listrik umum gitu boleh merokok gak sih?,0
@ScherazadeMS Iya mobil listrik tau kok tetap aja wuling,1
@ridwanhr @MasMasBiassaa gimana gak lelah pemerintah mendorong penggunaan mobil listrik terutama melalui influencer sperti anda mungkin salah satunya... tp semoga kedepan mobil listrik sudah bisa terjangkau,0
ngasih bocah minta minta gataunya dia pake motor listrik motornya pake remot lagi ada bunyinya pas dinyalain udh kaya mobil ashu.,0
@txttawa gabayar bayar utang eh malah beli mobil listrik numpang giliran udh punya listrik sendiri ga ada trimakasihnya air juga numpang anjing gatau diri emang,0
@AN0IA ⠀ Sebagai sesama 𝘱𝘦𝘮𝘢𝘪𝘯 Ansel cukup memahami Chandra. Walau tidak menggeluti bidang pertambangan Ansel tahu mata dunia tertuju ke Indonesia terutama setelah teknologi mobil listrik semakin menjamur. Terburu-buru ya? Tanya Ansel tanpa memandang Chandra. ⠀,1
@kkpunasional @munnmamunn @besokwiken @NathPribady Infrastruktur kita jg beda sama di luar Ibarat kata di luar teknologi dah maju kenceng cth kek mobil listrik Di Indonesia baru mulai kendaraan listrik Ntr disana udah bisa terbang disini baru mau bikin lintasan Jadi ya ngapain kalo nembus LPDP balik ke Indonesia? wkwkwkwk,0
@_Banyoe selama teknologi belum ada yang ngisi batrenya secepat ngisi bensin... mobil listrik buat mudik jakarta surabaya pilihan yang kurang tepat.. bisa aja sih pake campur dorong..campur misuh..campur derek...,0
setres dikit krn mobil gada listrik nya samsek gabisa jalan :(( telpon semua bengkel pada gabisa ini baru ada solusi dan lega cuma kasian adekku gabisa di jemput :((,0
@inibacem resmi berhenti jadi grenmex kini supepeng berevolusi menjadi mobil listrik,1
@haribanjarnahor @AliNgabalinNew Orang baik ya ampun kita sudah punya mobil murah Esemka listrik tidak pernah naik dalam 2 periode BBM 11 triliun sudah turun dari kantong kolor nya hingga beras bansos2 turun pas anaknya cawapres berkat paman sampai ketemu di Padang rembulan eeeeee Mahsyar,1
@CukupKevinaja @apansa_kalengs Duh mending mobil listrik ya bang,1
@innovacommunity ketika sdm rendah naik mobil listrik,1
@harisutomo12 @AutonetMagz bener om semenjak wuling ngehadirin air ev ini mobil listrik makin rame dan banyak tp wuling inovatifnya keren2,1
Lg iseng nih. kebetulan pas lgi wara wiri jalan mudik pakai mobil listrik. skalian ku berbagi kisah gimana enak dan nyamannya mobil listrik yah. #MudikPakaiEV #Mudik2024 #MudikPakaiBinguo #MudikPakaiListrik,1
@MelisaMailoa @WulingMotorsID @ridwanhr Hy ka dengan senang hati... kebetulan aku sudah jalan mudik keliling2 jawa pakai mobil listrik dari tgl 25 kmrn. Hehehee aku sudah PM utk kontak ku juga...,1
Harapannya sih dengan adanya listrik ini hasil produksi dari smelter PTFI bisa support industri lainnya kayak pabrik kabel atau mobil listrik ges!,1
@RTngasal @kumparan Kendaraan listrik aja baru 2045 bukan sekarang Karena bertahap mungkin masih ada mobil biasa sebelum 2045 sama kepala otorita akan terus berganti setiap 5 tahun sekali,1
wuling bingo modelnya lucu bgtt mana kecil lagi tapi sayang mobil listrik,1
@innovacommunity Semua yg low class car emang ada ada aja kelakuannya dari yg lcgc bemo listrik sampai ke mobil okb pajero full stiker club atau bahkan next level okb Porsche Boxster tahun lama atau mustang ecoboost kelakuannya mirip-mirip,0
Ada yg mudik pake mobil listrik ga?,1
@innovacommunity Biar apa sih kek gini? Pamer pake mobil listrik? Nyetir 1 tangan anak di dashboard. Luar biasa,0
@cumansammy Teori mobil listrik kah ini deckkk,1
Kalau misal Mudik pakai Mobil listrik ke Kampung. Dan di Kampung ternyata gak ada fasilitas Re charger energinya. Gimana? Apakah mobilnya di paketin?,0
@clairvoyant_cl Saya dari pada mobil listrik masih mending mobil Hybrid... Tapi sayang mobil hybrid.. itu pajak pertahunnya lebih mahal dari pada mobil diesel/bensin... Contohnya Mobil Hybrid BMW i8 mahal banget Pajaknya .. apalagi Mobil BMW Hybrid lainnya...,0
Menunggu drama mobil listrik kehabisan daya di tengah kemacetan arus mudik tahun ini~,0
@_Banyoe coba ada mobil EV yang bisa pake batere swap kayak motor listrik~,1
Lg ngebayangin hiruk pikuk kegaduhan para mobil listrik yg mudik. Bentar lg mungkin propesor indonesa bakal bikin power bank buat mobil listrik.,0
Saya pernah solo Touring Jakarta - Bandung pakai motor listrik. Dan yang membuat tenang dan nyaman selama di Jalan adalah bawa Baterai Cadangan. Kalau mobil listrik bagaimana Baterai Cadangannya yaah?,0
@_Banyoe tau pom bensin listrik belom di seluruh indo bawa mobil ev bwt mudik. yo yg salah yg bawa mobil la bloon,0
@ayiful @CNNIndonesia Agar mobil bbm konversi ke mobil listrik EV @kemenkomarves @erickthohir,1
@clairvoyant_cl Malaysia sedang menggalakan Fuel Cell alias mobil listrik dengan hidrogen. Stasiun pengisian mulai diperbanyak Toyota luncurkan Mirai di sana Fuell Cell mirip mobil listrik tapi baterainya kecil dan buat ngisi hidrogen semudah ngisi bensin biasa,1
@zimi95 Dan kemudian saat membicarakan ttg IKN sampe bs bahas mobil terbang tiang listrik bs bicara kerja di atas pohon tuh.....masih aada yg PERCAYA???,1
@0tk0il mobil listrik adalah cara pemerintah untuk mengendalikan rakyat. yang bandel tinggal diputus listriknya. ga bisa kemana-mana,0
@_Banyoe ada yg beli mobil listrik aja udah aneh,0
@FosterRose22482 Wahh keren banget nih koleksi mobil listrik baru semoga semakin berkembang!,1
@_Banyoe harusnya mobil listrik dilengkapi dengan solar panel di atas kap mobil,1
@FosterRose22482 Baru mulai menggunakan mobil listrik dan sudah jatuh cinta! Terima kasih Chery!,1
@clairvoyant_cl mobil listrik ngurangi polisi itu bulshit listrik nya tetep dari batubara &amp; bbm,0
@_Banyoe Mobil listrik dan motor listrik dibesar2kan karena indonesia over suplai listrik dari batu bara. Listrik dari PLN enggak ada penampungnya harus dipakai. Kalau enggak dipake ya PLN buang2 listrik,0
@alvinlie21 Ya klo dibatasi peraturannya seperti apa lalu segera diterapkan di lapangan. Tentunya lebih menarik jika ada insentif dr pembatasan tersebut sperti PKB tahunan dikurangi pajak progresif dihapus. Toh mobil listrik jg sebagai alternatif energi bs jd solusi.,1
@ganafmargi Dokar ke mobil itu kemajuan mobil bbm ke mobil listrik itu kemunduran dari aspek lingkungan efisiensi waktu keandalan kendaraan dan lain lain. Gimmicknya aja yg canggih aslinya banyak errornya. GM Toyota banyak recall produk.,0
@RahmahSeikha Industri otomotif bertransisi menuju kendaraan listrik dengan adopsi regulasi yang mendorong mobil ramah lingkungan #UMKM,1
@SupratmanAndang Itu bukan masalah baru tapi memang masalah mendasar dari awal charging mobil listrik makanya sekarang ada yg pamer 1 jam bisa ngisi 80%,0
@Dragonking_03 @Gunawan75_ @keepitseigi @Siantar72 @JessicaNeo4 @Akhmad67523072 @AyamSegar3 @007_atacante @alekda @_riverheaven @Pemburu_Celeng @EviDrajat @andrikosasih09 @Bara_zc @zainalmusyaffak Mobil listrik xiomie aja kalah canggih dgn yg merk diatas,0
@kicauJelata @cobeh2022 Maaf saya sudah selesai urusan itu sekarang lagi sibuk ngurusi mobil listrik ... punya kakak besar,1
@Chynthia_K Selama anda masihmembawa kendaraan motor atau mobil dan mengisi BBM di SPBU Pertamina serta anda masih memakai listrik dari PLN anda sdh ikut menikmati Bansos,1
@_Banyoe Dgn nalar yg sederhana bangeeeeet aja orang faham kalo itu justru pekok.. Bayangin pulang mudik pakai mobil listrik. Sampai di kampung kehabisan daya. Mau disetrum pakai setrum di kampung... bisa2 Satu kampung listrik padam...,0
@clairvoyant_cl Sebetulnya bisa charge mobil listrik dg cepat dg chidorinya Sasuke atau Kakashi,1
nih gue lagi sendiriam banget dirumah eh tbtb mobil ambulance lewat jam segini mana listrik padam lagi,0
@ARisnawan82 Pak Heru yang penting tidak melakukan kelebihan bayar Serta bikin balapan mobil listrik bayar commitment fee 560 milyar ke panitia. pakai uang APBD seharusnya uang tsb bisa digunakan membangun waduk Ulujami atau buat Rusunawa di Cakung atau Pulogadung ex terminal.,0
@samsarigged iyalah mereka kan pedulinya kalo jualan mobil listrik,0
@CNNIndonesia Gak lama lg muncul mobil listrik SAMSUNG OPPO NOKIA TOSHIBA COSMOS SHARP,1
sdngkn mrka hampir tiap minggu swnya tu jalan2 terus keluar kota naek mobil with family sepatu air jordan baju merk smua rumah gede tingkat hp boba bhkan kmren dia abis beli motor listrik sm samsung lipet,1
@innovacommunity Akhir-akhir ini suka hadap dalam soalnya aki mobilnya sering tekor butuh dibantu listrik PLN buat stater awal Maklum mobil tua dan arusnya ada yg bocor dan bikin tekor aki + mobilnya jarang keluar,0
@rubihmsyh Wkwkwk emg pada anjg lcgc mepet mepet ke kiri udh jelas ga muat mending jual mobil jadi sepeda listrik biar bisa nyelip nyelip,0
@strike_bravo_b @onthesbrew @speedingjunkie Pemerintah : duit perusahaan otomotif lebih kenceng drpd duit perusahaan transportasi umum Lihat aja kami buka pabrik perakitan mobil di Cikarang Bogor pas era orba Pada tahun 2013 : kita rilis mobil murah Pada tahun 2023 : kita kasih intensif buat pembeli mobil listrik,1
@sengwooyoun Makanya.. tp gak heran sih masyarakat dengan iq jongkok gini mah wkwkw yg bikin heran tu kok bs gaada regulasi dr pemerintahan soal penggunaan sepeda listrik padahal jelas kapasitasnya sama motor beda jauh kok bisa dilepas liarkan di jalan raya bareng mobil motor......,0
April Mop mati listrik sama kaya kemaren jam 5 sore sampai jam 10.30 kemaren sih nyari AC di mobil jeje dan cari lampu di tempat makan sampai jam 10 sekarang sepeda listrik di dalam rumah mungkin sama motor listrik juga,0
@duchessleman yeuuu kalo aku mobil listrik tiap hari buat aku yaaa,1
@permencebok km mobil listrik kh,1
Jokowi lo makan ni mobil listrik,0
@ramggrn Ngurangin emisi bet soalna mobil listrik moal ditilang ganjil genap. Jadi mun kabeh marake mobil listrik anger macet ngan teu mulek jadi bae we meureun cenah,1
